type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
land,,"Located in the heart of Pleasant Prairie, Cedar Ridge offers a serene and welcoming environment with a perfect blend of nature and convenience. This picturesque neighborhood features spacious, fully improved lots with municipal water and sewer services. The community is surrounded by green spaces and offers easy access to local amenities, including nearby shopping, dining, and recreational options. Cedar Ridge is just minutes from major highways, making commuting to surrounding cities effortless. Experience the tranquility of suburban living with the convenience of urban amenities just a short drive away.",172990.0,,,,,,,,
mobile,,"Picture yourself in a great neighborhood in a growing community filled with plenty of ways to work and play. That's Oak Park Terrace, a well-maintained, family-oriented, professionally managed manufactured home community designed to allow you to enjoy all that life has to offer. Right now, Oak Park Terrace is offering a 2022 model year 3 bed/2 bath 1232sq. ft. home for $134, 900.00 plus site fees. Call today to speak with one of our representatives and schedule a viewing of this home. Ask about our special move-in incentives!",134900.0,,,3.0,2.0,2.0,2.0,,2022.0
land,,"Beautiful setting for a new single family home on the edge of town with City water and sewer. Lots range from 0.25 to 0.92 acres a variety of views. Low traffic, close to schools, and easy highway access. Pick out your lot now!",59900.0,,,,,,,,
land,,"Clearwater Lake Club - Lot 161. 100' of sand frontage, private wooded setting. and a level approach to the lake. The lot perks for a mound septic system. Natural gas, electric, and high speed internet to be brought in to the back property line. Adjacent property is also available on each side. The Clearwater Lake subdivision features private blacktop roads, a private boat launch, access to two other small lakes, easy access to the Three Eagle Bike Trail and 700 acres of common land owned collectively by the Clearwater Lake Association. Clearwater Lake is a 358 acre spring-fed lake with depths up to 50' and average depths over 20'. There is no public boat launch and the fishing is superb with a variety of species. The property is located approximately 6 miles from Eagle River and 6 miles from Three Lakes. Seller financing is available.",400000.0,,,,,,,,
land,,"Welcome to Lakeshore Commons! This vacant lot is located in one of Oak Creek's finest communities. You are now eligible to Bring Your Own Builder by following the PUD - Planned Unit Development, build your amazing Lake Oasis right here at the Lakeshore Commons! HOA Fee ranging from $470 to $510 per month. Amenities include a Clubhouse equipped with an outdoor pool, tennis court, gym, golf simulator, outdoor entertainment space, playground, trails, and greenspaces. Don't forget THE LAKE! This Lot is also near Bender Park, Grant Park Golf Course, many restaurants and businesses, and is 13 miles outside of downtown Milwaukee. Can be sold individually or combined; See: MLS1953667 & MLS1923892",97900.0,,,,,,,,
mobile,,"Buy your next home in Oak Park Terrace, a well maintained, professionally managed and affordable manufactured housing community. Right now, Oak Park Terrace is offering a 2021 model, 896 sq. ft., 2 bed/2 bath home for only $79, 900.00 plus lot fees. Call our representatives today to view the home and discuss how our flexible financing options can lead to low monthly payments for you!",79900.0,,,2.0,2.0,2.0,2.0,,2021.0
mobile,,"Right now, you could own a 2020 model 3 bed/2 bath, 1056 sq. ft. home at Oak Park Terrace, a family-oriented, well-maintained, professionally managed manufactured home community. With our flexible financing options, you could pay less to own your own home than you are to rent an apartment! Call today and speak with one of our representatives to schedule a viewing. This one won't be on the market long!",89900.0,,,3.0,2.0,2.0,2.0,,2020.0
land,,"Welcome to one of Random Lake's newest subdivisions. Well laid out subdivision with many of the lots having partial exposure. Bring your building ideas...all builders are welcome. For all you boating or fishing enthusiasts, this subdivision is just a short distance to the beach and boat launch. Commuters to Milwaukee or Sheboygan areas will love this location. Easy access to Hwy 57 & I-43.",65000.0,,,,,,,,
mobile,,"What's better than an apartment? Renting a home at Oak Park Terrace, a family-friendly, well-maintained, professionally managed manufactured home community. Right now, Oak Park Terrace, has a 2 bed/1 bath home available! Call us today to schedule a viewing and find out how easy it can be to move into a new home!",89900.0,,,2.0,1.0,1.0,1.0,,2021.0
mobile,,"Ready for some fun in the sun? Right now, you can purchase a 2020 3 bed/2 bath, 1056 sq. ft. home for only $105, 900.00 plus lot fees. This home is located in Oak Park Terrace, a family-oriented, professionally managed manufactured home community. Call today and make an appointment to view this home.",92900.0,,,3.0,2.0,2.0,2.0,,2020.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 3 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Oak Park Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",109900.0,,,3.0,2.0,2.0,2.0,,2022.0
land,,"Conveniently located near schools, downtown, and major transportation arteries, Park West offers the perfect balance of suburban tranquility and urban accessibility. Whether you're a growing family, a young professional, empty nester or anyone in between, you'll find your place in this welcoming neighborhood. With its meticulously crafted homes by C&M Home Builders, Park West embodies modern comfort and efficiency. Choose from our popular floor plans and customize with our in-house design team!",50000.0,,,,,,,,
mobile,,"Check out one of the best kept housing secrets in town, Oak Park Terrace, a well-maintained, professionally maintained manufactured home. Don't just rent an apartment! Rent a 3 bed/2 bath home for only $1, 950.00 per month, including site fees! Call today to schedule a viewing of this home before someone else calls your hand!",127900.0,,,3.0,2.0,2.0,2.0,,2024.0
condos,condo,"The Norman, new construction at The Orchards Village at Egg Harbor. A great floor plan with living area and master suite on first floor. 2nd floor contains 2 guest bedrooms, full bath, and bonus room. Optional egress full basement for additional $40, 000 add look out $5, 000 on 619 or 620. Buyer can make finish selections and upgrades. House is rebid then for buyer approval. Short distance to village, beach, and Orchards Golf Course. Live life like a vacation!",769900.0,2313.0,2.0,3.0,3.0,2.0,2.0,,2024.0
land,,"Lot 21 on Butternut Circle-Come and enjoy the peace and quiet of this new subdivision just west of Eagle River. Bring your building ideas to this 1.62 acre parcel, close to the Wisconsin River. Tucked away in the woods of Vilas County, in between St. Germain and Eagle River. There are plenty of nearby hiking trails to take in nature. Easy on, easy off snowmobile trail access. You don't have building plans yet and need ideas? No Problem! Seller will build to suit to your specifications. Natural gas, electric, and high speed cable internet are at the road. The lot has had a soil test performed and is suitable for a septic system. If lot 21 is not quite the right fit, contact your local REALTOR to see what other lots may be available close by!",48720.0,,,,,,,,
land,,Priced at the 2024 assessed value this is a great opportunity to purchase a lot in the country and on a golf course for a reasonable price. Whether you are a builder looking to build a spec home or a family wanting to build in the country this could be the ideal lot. Seller is offering a free two year family membership with successful closing. This lot is on the west side of Hunter Circle so it is a little more removed from the #2 green.,33000.0,,,,,,,,
land,,"Small Condo Development located close to UW Platteville, Center for the Arts, and more. Bring your own builder. There is a small wooded out lot behind home where deer, rabbits and squirrels love to play. Located on quiet cul-de-sac. Adjoining lot also available for sale if more space is desired.",34350.0,,,,,,,,
land,,"This cleared urban lot sits in a growing Milwaukee neighborhood where new homes are rising and community energy is building. The parcel offers a level site with nearby utilities and a simple layout that suits a single family plan or small investment build. Its location places you close to transit, local shops and active redevelopment which supports long term value and strong future demand.",8800.0,,,,,,,,
